Id;País;ano;Quantidade (Kg)
57;San Marino;1992;0
58;Sérvia;1992;0
59;Síria;1992;0
60;Suazilândia;1992;0
61;Suíça;1992;0
62;Tcheca, República;1992;0
63;Tunísia;1992;0
64;Turquia;1992;0
65;Ucrânia;1992;0
66;Uruguai;1992;11247
67;Não consta na tabela;1992;0
68;Não declarados;1992;0
69;Outros;1992;24465
1;Africa do Sul;1992;0
2;Alemanha;1992;3644055
3;Argélia;1992;0
4;Arábia Saudita;1992;0
5;Argentina;1992;815668
6;Armênia;1992;0
7;Austrália;1992;0
8;Áustria;1992;0
9;Bermudas;1992;0
10;Bélgica;1992;30575
11;Bolívia;1992;0
12;Bósnia-Herzegovina;1992;0
13;Brasil;1992;0
14;Bulgária;1992;0
15;Canada;1992;0
16;Chile;1992;1421889
17;China;1992;0
18;Coreia do Sul, República;1992;0
19;Croácia;1992;0
20;Cuba;1992;0
21;Emirados Árabes Unidos;1992;0
22;Eslovênia;1992;0
23;Eslováquia;1992;0
24;Espanha;1992;144087
25;Estados Unidos;1992;44552
26;França;1992;888246
27;Geórgia;1992;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1992;0
29;Grécia;1992;0
30;Hong Kong;1992;0
31;Hungria;1992;0
32;Indonésia;1992;0
33;Irlanda;1992;0
34;Israel;1992;0
35;Itália;1992;1307032
36;Japão;1992;0
37;Iugoslávia;1992;31968
38;Líbano;1992;0
39;Luxemburgo;1992;0
40;Macedônia;1992;0
41;Marrocos;1992;0
42;México;1992;0
43;Moldávia;1992;0
44;Montenegro;1992;0
45;Noruega;1992;0
46;Nova Zelândia;1992;0
47;Países Baixos (Holanda);1992;0
48;Panamá;1992;0
49;Paraguai;1992;0
50;Peru;1992;0
51;Porto Rico;1992;0
52;Portugal;1992;1792170
53;Reino Unido;1992;0
54;Republica Dominicana;1992;0
55;Romênia;1992;0
56;Rússia;1992;0
57;San Marino;1992;0
58;Sérvia;1992;0
59;Síria;1992;0
60;Suazilândia;1992;0
61;Suíça;1992;0
62;Tcheca, República;1992;0
63;Tunísia;1992;0
64;Turquia;1992;0
65;Ucrânia;1992;0
66;Uruguai;1992;21795
67;Não consta na tabela;1992;0
68;Não declarados;1992;0
69;Outros;1992;59352
1;Africa do Sul;1993;0
2;Alemanha;1993;5721360
3;Argélia;1993;0
4;Arábia Saudita;1993;0
5;Argentina;1993;359542
6;Armênia;1993;0
7;Austrália;1993;0
8;Áustria;1993;3580
9;Bermudas;1993;0
10;Bélgica;1993;882
11;Bolívia;1993;0
12;Bósnia-Herzegovina;1993;0
13;Brasil;1993;0
14;Bulgária;1993;0
15;Canada;1993;0
16;Chile;1993;1633996
17;China;1993;0
18;Coreia do Sul, República;1993;0
19;Croácia;1993;0
20;Cuba;1993;0
21;Emirados Árabes Unidos;1993;0
22;Eslovênia;1993;0
23;Eslováquia;1993;0
24;Espanha;1993;48534
25;Estados Unidos;1993;77914
26;França;1993;924323
27;Geórgia;1993;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1993;0
29;Grécia;1993;0
30;Hong Kong;1993;0
31;Hungria;1993;0
32;Indonésia;1993;0
33;Irlanda;1993;0
34;Israel;1993;0
35;Itália;1993;1333424
36;Japão;1993;0
37;Iugoslávia;1993;8550
38;Líbano;1993;0
39;Luxemburgo;1993;0
40;Macedônia;1993;0
41;Marrocos;1993;0
42;México;1993;0
43;Moldávia;1993;0
44;Montenegro;1993;0
45;Noruega;1993;0
46;Nova Zelândia;1993;0
47;Países Baixos (Holanda);1993;0
48;Panamá;1993;0
49;Paraguai;1993;0
50;Peru;1993;0
51;Porto Rico;1993;0
52;Portugal;1993;1678448
53;Reino Unido;1993;0
54;Republica Dominicana;1993;0
55;Romênia;1993;0
56;Rússia;1993;0
57;San Marino;1993;0
58;Sérvia;1993;0
59;Síria;1993;0
60;Suazilândia;1993;0
61;Suíça;1993;0
62;Tcheca, República;1993;0
63;Tunísia;1993;0
64;Turquia;1993;0
65;Ucrânia;1993;0
66;Uruguai;1993;33040
67;Não consta na tabela;1993;0
68;Não declarados;1993;0
69;Outros;1993;146730
1;Africa do Sul;1993;0
2;Alemanha;1993;7155615
3;Argélia;1993;0
4;Arábia Saudita;1993;0
5;Argentina;1993;795068
6;Armênia;1993;0
7;Austrália;1993;0
8;Áustria;1993;5128
9;Bermudas;1993;0
10;Bélgica;1993;1391
11;Bolívia;1993;0
12;Bósnia-Herzegovina;1993;0
13;Brasil;1993;0
14;Bulgária;1993;0
15;Canada;1993;0
16;Chile;1993;2655683
17;China;1993;0
18;Coreia do Sul, República;1993;0
19;Croácia;1993;0
20;Cuba;1993;0
21;Emirados Árabes Unidos;1993;0
22;Eslovênia;1993;0
23;Eslováquia;1993;0
24;Espanha;1993;128664
25;Estados Unidos;1993;177471
26;França;1993;2132215
27;Geórgia;1993;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1993;0
29;Grécia;1993;0
30;Hong Kong;1993;0
31;Hungria;1993;0
32;Indonésia;1993;0
33;Irlanda;1993;0
34;Israel;1993;0
35;Itália;1993;2404136
36;Japão;1993;0
37;Iugoslávia;1993;10500
38;Líbano;1993;0
39;Luxemburgo;1993;0
40;Macedônia;1993;0
41;Marrocos;1993;0
42;México;1993;0
43;Moldávia;1993;0
44;Montenegro;1993;0
45;Noruega;1993;0
46;Nova Zelândia;1993;0
47;Países Baixos (Holanda);1993;0
48;Panamá;1993;0
49;Paraguai;1993;0
50;Peru;1993;0
51;Porto Rico;1993;0
52;Portugal;1993;2873315
53;Reino Unido;1993;0
54;Republica Dominicana;1993;0
55;Romênia;1993;0
56;Rússia;1993;0
57;San Marino;1993;0
58;Sérvia;1993;0
59;Síria;1993;0
60;Suazilândia;1993;0
61;Suíça;1993;0
62;Tcheca, República;1993;0
63;Tunísia;1993;0
64;Turquia;1993;0
65;Ucrânia;1993;0
66;Uruguai;1993;69221
67;Não consta na tabela;1993;0
68;Não declarados;1993;0
69;Outros;1993;412893
1;Africa do Sul;1994;0
2;Alemanha;1994;11047710
3;Argélia;1994;0
4;Arábia Saudita;1994;0
5;Argentina;1994;446315
6;Armênia;1994;0
7;Austrália;1994;0
8;Áustria;1994;910
9;Bermudas;1994;0
10;Bélgica;1994;0
11;Bolívia;1994;0
12;Bósnia-Herzegovina;1994;0
13;Brasil;1994;0
14;Bulgária;1994;0
15;Canada;1994;0
16;Chile;1994;2347724
17;China;1994;0
18;Coreia do Sul, República;1994;0
19;Croácia;1994;0
20;Cuba;1994;0
21;Emirados Árabes Unidos;1994;0
22;Eslovênia;1994;0
23;Eslováquia;1994;0
24;Espanha;1994;166267
25;Estados Unidos;1994;93789
26;França;1994;1821215
27;Geórgia;1994;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1994;0
29;Grécia;1994;0
30;Hong Kong;1994;0
31;Hungria;1994;0
32;Indonésia;1994;0
33;Irlanda;1994;0
34;Israel;1994;0
35;Itália;1994;2745848
36;Japão;1994;0
37;Iugoslávia;1994;25920
38;Líbano;1994;0
39;Luxemburgo;1994;0
40;Macedônia;1994;0
41;Marrocos;1994;0
42;México;1994;0
43;Moldávia;1994;0
44;Montenegro;1994;0
45;Noruega;1994;0
46;Nova Zelândia;1994;0
47;Países Baixos (Holanda);1994;0
48;Panamá;1994;0
49;Paraguai;1994;0
50;Peru;1994;0
51;Porto Rico;1994;0
52;Portugal;1994;2549247
53;Reino Unido;1994;0
54;Republica Dominicana;1994;0
55;Romênia;1994;0
56;Rússia;1994;0
57;San Marino;1994;0
58;Sérvia;1994;0
59;Síria;1994;0
60;Suazilândia;1994;0
61;Suíça;1994;0
62;Tcheca, República;1994;0
63;Tunísia;1994;0
64;Turquia;1994;0
65;Ucrânia;1994;0
66;Uruguai;1994;35219
67;Não consta na tabela;1994;0
68;Não declarados;1994;0
69;Outros;1994;174758
1;Africa do Sul;1994;0
2;Alemanha;1994;16068528
3;Argélia;1994;0
4;Arábia Saudita;1994;0
5;Argentina;1994;730091
6;Armênia;1994;0
7;Austrália;1994;0
8;Áustria;1994;5612
9;Bermudas;1994;0
10;Bélgica;1994;0
11;Bolívia;1994;0
12;Bósnia-Herzegovina;1994;0
13;Brasil;1994;0
14;Bulgária;1994;0
15;Canada;1994;0
16;Chile;1994;3822138
17;China;1994;0
18;Coreia do Sul, República;1994;0
19;Croácia;1994;0
20;Cuba;1994;0
21;Emirados Árabes Unidos;1994;0
22;Eslovênia;1994;0
23;Eslováquia;1994;0
24;Espanha;1994;362863
25;Estados Unidos;1994;212884
26;França;1994;3935308
27;Geórgia;1994;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1994;0
29;Grécia;1994;0
30;Hong Kong;1994;0
31;Hungria;1994;0
32;Indonésia;1994;0
33;Irlanda;1994;0
34;Israel;1994;0
35;Itália;1994;5058009
36;Japão;1994;0
37;Iugoslávia;1994;36000
38;Líbano;1994;0
39;Luxemburgo;1994;0
40;Macedônia;1994;0
41;Marrocos;1994;0
42;México;1994;0
43;Moldávia;1994;0
44;Montenegro;1994;0
45;Noruega;1994;0
46;Nova Zelândia;1994;0
47;Países Baixos (Holanda);1994;0
48;Panamá;1994;0
49;Paraguai;1994;0
50;Peru;1994;0
51;Porto Rico;1994;0
52;Portugal;1994;4471214
53;Reino Unido;1994;0
54;Republica Dominicana;1994;0
55;Romênia;1994;0
56;Rússia;1994;0
57;San Marino;1994;0
58;Sérvia;1994;0
59;Síria;1994;0
60;Suazilândia;1994;0
61;Suíça;1994;0
62;Tcheca, República;1994;0
63;Tunísia;1994;0
64;Turquia;1994;0
65;Ucrânia;1994;0
66;Uruguai;1994;72528
67;Não consta na tabela;1994;0
68;Não declarados;1994;0
69;Outros;1994;289230
1;Africa do Sul;1995;0
2;Alemanha;1995;11919346
3;Argélia;1995;0
4;Arábia Saudita;1995;0
5;Argentina;1995;1397904
6;Armênia;1995;0
7;Austrália;1995;0
8;Áustria;1995;1080
9;Bermudas;1995;0
10;Bélgica;1995;0
11;Bolívia;1995;0
12;Bósnia-Herzegovina;1995;0
13;Brasil;1995;0
14;Bulgária;1995;0
15;Canada;1995;0
16;Chile;1995;2622381
17;China;1995;0
18;Coreia do Sul, República;1995;0
19;Croácia;1995;0
20;Cuba;1995;0
21;Emirados Árabes Unidos;1995;0
22;Eslovênia;1995;0
23;Eslováquia;1995;0
24;Espanha;1995;385466
25;Estados Unidos;1995;142331
26;França;1995;2043172
27;Geórgia;1995;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1995;0
29;Grécia;1995;0
30;Hong Kong;1995;0
31;Hungria;1995;0
32;Indonésia;1995;0
33;Irlanda;1995;0
34;Israel;1995;0
35;Itália;1995;3859353
36;Japão;1995;0
37;Iugoslávia;1995;51840
38;Líbano;1995;0
39;Luxemburgo;1995;0
40;Macedônia;1995;0
41;Marrocos;1995;0
42;México;1995;0
43;Moldávia;1995;0
44;Montenegro;1995;0
45;Noruega;1995;0
46;Nova Zelândia;1995;0
47;Países Baixos (Holanda);1995;0
48;Panamá;1995;0
49;Paraguai;1995;0
50;Peru;1995;0
51;Porto Rico;1995;0
52;Portugal;1995;5442249
53;Reino Unido;1995;0
54;Republica Dominicana;1995;0
55;Romênia;1995;0
56;Rússia;1995;0
57;San Marino;1995;0
58;Sérvia;1995;0
59;Síria;1995;0
60;Suazilândia;1995;0
61;Suíça;1995;0
62;Tcheca, República;1995;0
63;Tunísia;1995;0
64;Turquia;1995;0
65;Ucrânia;1995;0
66;Uruguai;1995;33150
67;Não consta na tabela;1995;0
68;Não declarados;1995;0
69;Outros;1995;200336
1;Africa do Sul;1995;0
2;Alemanha;1995;19758144
3;Argélia;1995;0
4;Arábia Saudita;1995;0
5;Argentina;1995;1992083
6;Armênia;1995;0
7;Austrália;1995;0
8;Áustria;1995;6205
9;Bermudas;1995;0
10;Bélgica;1995;0
11;Bolívia;1995;0
12;Bósnia-Herzegovina;1995;0
13;Brasil;1995;0
14;Bulgária;1995;0
15;Canada;1995;0
16;Chile;1995;4165531
17;China;1995;0
18;Coreia do Sul, República;1995;0
19;Croácia;1995;0
20;Cuba;1995;0
21;Emirados Árabes Unidos;1995;0
22;Eslovênia;1995;0
23;Eslováquia;1995;0
24;Espanha;1995;669208
25;Estados Unidos;1995;313916
26;França;1995;5026251
27;Geórgia;1995;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1995;0
29;Grécia;1995;0
30;Hong Kong;1995;0
31;Hungria;1995;0
32;Indonésia;1995;0
33;Irlanda;1995;0
34;Israel;1995;0
35;Itália;1995;7542440
36;Japão;1995;0
37;Iugoslávia;1995;81408
38;Líbano;1995;0
39;Luxemburgo;1995;0
40;Macedônia;1995;0
41;Marrocos;1995;0
42;México;1995;0
43;Moldávia;1995;0
44;Montenegro;1995;0
45;Noruega;1995;0
46;Nova Zelândia;1995;0
47;Países Baixos (Holanda);1995;0
48;Panamá;1995;0
49;Paraguai;1995;0
50;Peru;1995;0
51;Porto Rico;1995;0
52;Portugal;1995;10703599
53;Reino Unido;1995;0
54;Republica Dominicana;1995;0
55;Romênia;1995;0
56;Rússia;1995;0
57;San Marino;1995;0
58;Sérvia;1995;0
59;Síria;1995;0
60;Suazilândia;1995;0
61;Suíça;1995;0
62;Tcheca, República;1995;0
63;Tunísia;1995;0
64;Turquia;1995;0
65;Ucrânia;1995;0
66;Uruguai;1995;73695
67;Não consta na tabela;1995;0
68;Não declarados;1995;0
69;Outros;1995;393140
1;Africa do Sul;1996;0
2;Alemanha;1996;8680860
3;Argélia;1996;0
4;Arábia Saudita;1996;0
5;Argentina;1996;779008
6;Armênia;1996;0
7;Austrália;1996;0
8;Áustria;1996;0
9;Bermudas;1996;0
10;Bélgica;1996;0
11;Bolívia;1996;0
12;Bósnia-Herzegovina;1996;0
13;Brasil;1996;0
14;Bulgária;1996;0
15;Canada;1996;0
16;Chile;1996;1964361
17;China;1996;0
18;Coreia do Sul, República;1996;0
19;Croácia;1996;0
20;Cuba;1996;0
21;Emirados Árabes Unidos;1996;0
22;Eslovênia;1996;0
23;Eslováquia;1996;0
24;Espanha;1996;510076
25;Estados Unidos;1996;275864
26;França;1996;1917908
27;Geórgia;1996;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1996;0
29;Grécia;1996;0
30;Hong Kong;1996;0
31;Hungria;1996;0
32;Indonésia;1996;0
33;Irlanda;1996;0
34;Israel;1996;0
35;Itália;1996;3771901
36;Japão;1996;0
37;Iugoslávia;1996;0
38;Líbano;1996;0
39;Luxemburgo;1996;0
40;Macedônia;1996;0
41;Marrocos;1996;0
42;México;1996;0
43;Moldávia;1996;0
44;Montenegro;1996;0
45;Noruega;1996;0
46;Nova Zelândia;1996;0
47;Países Baixos (Holanda);1996;0
48;Panamá;1996;0
49;Paraguai;1996;0
50;Peru;1996;0
51;Porto Rico;1996;0
52;Portugal;1996;4438522
53;Reino Unido;1996;0
54;Republica Dominicana;1996;0
55;Romênia;1996;0
56;Rússia;1996;0
57;San Marino;1996;0
58;Sérvia;1996;0
59;Síria;1996;0
60;Suazilândia;1996;0
61;Suíça;1996;0
62;Tcheca, República;1996;0
63;Tunísia;1996;0
64;Turquia;1996;0
65;Ucrânia;1996;0
66;Uruguai;1996;72000
67;Não consta na tabela;1996;63755
68;Não declarados;1996;21185
69;Outros;1996;127039
1;Africa do Sul;1996;0
2;Alemanha;1996;10629243
3;Argélia;1996;0
4;Arábia Saudita;1996;0
5;Argentina;1996;1438076
6;Armênia;1996;0
7;Austrália;1996;0
8;Áustria;1996;0
9;Bermudas;1996;0
10;Bélgica;1996;0
11;Bolívia;1996;0
12;Bósnia-Herzegovina;1996;0
13;Brasil;1996;0
14;Bulgária;1996;0
15;Canada;1996;0
16;Chile;1996;3273873
17;China;1996;0
18;Coreia do Sul, República;1996;0
19;Croácia;1996;0
20;Cuba;1996;0
21;Emirados Árabes Unidos;1996;0
22;Eslovênia;1996;0
23;Eslováquia;1996;0
24;Espanha;1996;939905
25;Estados Unidos;1996;454266
26;França;1996;4370132
27;Geórgia;1996;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1996;0
29;Grécia;1996;0
30;Hong Kong;1996;0
31;Hungria;1996;0
32;Indonésia;1996;0
33;Irlanda;1996;0
34;Israel;1996;0
35;Itália;1996;8178592
36;Japão;1996;0
37;Iugoslávia;1996;0
38;Líbano;1996;0
39;Luxemburgo;1996;0
40;Macedônia;1996;0
41;Marrocos;1996;0
42;México;1996;0
43;Moldávia;1996;0
44;Montenegro;1996;0
45;Noruega;1996;0
46;Nova Zelândia;1996;0
47;Países Baixos (Holanda);1996;0
48;Panamá;1996;0
49;Paraguai;1996;0
50;Peru;1996;0
51;Porto Rico;1996;0
52;Portugal;1996;9226840
53;Reino Unido;1996;0
54;Republica Dominicana;1996;0
55;Romênia;1996;0
56;Rússia;1996;0
57;San Marino;1996;0
58;Sérvia;1996;0
59;Síria;1996;0
60;Suazilândia;1996;0
61;Suíça;1996;0
62;Tcheca, República;1996;0
63;Tunísia;1996;0
64;Turquia;1996;0
65;Ucrânia;1996;0
66;Uruguai;1996;164299
67;Não consta na tabela;1996;148879
68;Não declarados;1996;26664
69;Outros;1996;295772
1;Africa do Sul;1997;0
2;Alemanha;1997;4867017
3;Argélia;1997;0
4;Arábia Saudita;1997;0
5;Argentina;1997;1013306
6;Armênia;1997;0
7;Austrália;1997;0
8;Áustria;1997;4404
9;Bermudas;1997;0
10;Bélgica;1997;13791
11;Bolívia;1997;0
12;Bósnia-Herzegovina;1997;0
13;Brasil;1997;0
14;Bulgária;1997;0
15;Canada;1997;0
16;Chile;1997;2951870
17;China;1997;0
18;Coreia do Sul, República;1997;0
19;Croácia;1997;0
20;Cuba;1997;0
21;Emirados Árabes Unidos;1997;0
22;Eslovênia;1997;0
23;Eslováquia;1997;0
24;Espanha;1997;352213
25;Estados Unidos;1997;511333
26;França;1997;3388528
27;Geórgia;1997;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1997;0
29;Grécia;1997;0
30;Hong Kong;1997;0
31;Hungria;1997;0
32;Indonésia;1997;0
33;Irlanda;1997;0
34;Israel;1997;0
35;Itália;1997;5203832
36;Japão;1997;0
37;Iugoslávia;1997;0
38;Líbano;1997;0
39;Luxemburgo;1997;0
40;Macedônia;1997;0
41;Marrocos;1997;0
42;México;1997;0
43;Moldávia;1997;0
44;Montenegro;1997;0
45;Noruega;1997;0
46;Nova Zelândia;1997;0
47;Países Baixos (Holanda);1997;0
48;Panamá;1997;0
49;Paraguai;1997;0
50;Peru;1997;0
51;Porto Rico;1997;0
52;Portugal;1997;5421763
53;Reino Unido;1997;0
54;Republica Dominicana;1997;0
55;Romênia;1997;0
56;Rússia;1997;0
57;San Marino;1997;0
58;Sérvia;1997;0
59;Síria;1997;0
60;Suazilândia;1997;0
61;Suíça;1997;0
62;Tcheca, República;1997;0
63;Tunísia;1997;0
64;Turquia;1997;0
65;Ucrânia;1997;0
66;Uruguai;1997;89117
67;Não consta na tabela;1997;0
68;Não declarados;1997;0
69;Outros;1997;186470
1;Africa do Sul;1997;0
2;Alemanha;1997;5108215
3;Argélia;1997;0
4;Arábia Saudita;1997;0
5;Argentina;1997;2089559
6;Armênia;1997;0
7;Austrália;1997;0
8;Áustria;1997;10594
9;Bermudas;1997;0
10;Bélgica;1997;95375
11;Bolívia;1997;0
12;Bósnia-Herzegovina;1997;0
13;Brasil;1997;0
14;Bulgária;1997;0
15;Canada;1997;0
16;Chile;1997;5453225
17;China;1997;0
18;Coreia do Sul, República;1997;0
19;Croácia;1997;0
20;Cuba;1997;0
21;Emirados Árabes Unidos;1997;0
22;Eslovênia;1997;0
23;Eslováquia;1997;0
24;Espanha;1997;1142017
25;Estados Unidos;1997;1122364
26;França;1997;8771794
27;Geórgia;1997;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1997;0
29;Grécia;1997;0
30;Hong Kong;1997;0
31;Hungria;1997;0
32;Indonésia;1997;0
33;Irlanda;1997;0
34;Israel;1997;0
35;Itália;1997;11182645
36;Japão;1997;0
37;Iugoslávia;1997;0
38;Líbano;1997;0
39;Luxemburgo;1997;0
40;Macedônia;1997;0
41;Marrocos;1997;0
42;México;1997;0
43;Moldávia;1997;0
44;Montenegro;1997;0
45;Noruega;1997;0
46;Nova Zelândia;1997;0
47;Países Baixos (Holanda);1997;0
48;Panamá;1997;0
49;Paraguai;1997;0
50;Peru;1997;0
51;Porto Rico;1997;0
52;Portugal;1997;12467340
53;Reino Unido;1997;0
54;Republica Dominicana;1997;0
55;Romênia;1997;0
56;Rússia;1997;0
57;San Marino;1997;0
58;Sérvia;1997;0
59;Síria;1997;0
60;Suazilândia;1997;0
61;Suíça;1997;0
62;Tcheca, República;1997;0
63;Tunísia;1997;0
64;Turquia;1997;0
65;Ucrânia;1997;0
66;Uruguai;1997;209952
67;Não consta na tabela;1997;0
68;Não declarados;1997;0
69;Outros;1997;548733
1;Africa do Sul;1998;0
2;Alemanha;1998;3014081
3;Argélia;1998;0
4;Arábia Saudita;1998;0
5;Argentina;1998;1295190
6;Armênia;1998;0
7;Austrália;1998;0
8;Áustria;1998;8926
9;Bermudas;1998;0
10;Bélgica;1998;9363
11;Bolívia;1998;0
12;Bósnia-Herzegovina;1998;0
13;Brasil;1998;0
14;Bulgária;1998;0
15;Canada;1998;0
16;Chile;1998;3203054
17;China;1998;0
18;Coreia do Sul, República;1998;0
19;Croácia;1998;0
20;Cuba;1998;0
21;Emirados Árabes Unidos;1998;0
22;Eslovênia;1998;0
23;Eslováquia;1998;0
24;Espanha;1998;370580
25;Estados Unidos;1998;381199
26;França;1998;3853865
27;Geórgia;1998;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1998;0
29;Grécia;1998;0
30;Hong Kong;1998;0
31;Hungria;1998;0
32;Indonésia;1998;0
33;Irlanda;1998;0
34;Israel;1998;0
35;Itália;1998;5481659
36;Japão;1998;0
37;Iugoslávia;1998;0
38;Líbano;1998;0
39;Luxemburgo;1998;0
40;Macedônia;1998;0
41;Marrocos;1998;0
42;México;1998;0
43;Moldávia;1998;0
44;Montenegro;1998;0
45;Noruega;1998;0
46;Nova Zelândia;1998;0
47;Países Baixos (Holanda);1998;0
48;Panamá;1998;0
49;Paraguai;1998;0
50;Peru;1998;0
51;Porto Rico;1998;0
52;Portugal;1998;4656474
53;Reino Unido;1998;0
54;Republica Dominicana;1998;0
55;Romênia;1998;0
56;Rússia;1998;0
57;San Marino;1998;0
58;Sérvia;1998;0
59;Síria;1998;0
60;Suazilândia;1998;0
61;Suíça;1998;0
62;Tcheca, República;1998;0
63;Tunísia;1998;0
64;Turquia;1998;0
65;Ucrânia;1998;0
66;Uruguai;1998;277989
67;Não consta na tabela;1998;0
68;Não declarados;1998;0
69;Outros;1998;187919
1;Africa do Sul;1998;0
2;Alemanha;1998;4834030
3;Argélia;1998;0
4;Arábia Saudita;1998;0
5;Argentina;1998;3073775
6;Armênia;1998;0
7;Austrália;1998;0
8;Áustria;1998;59378
9;Bermudas;1998;0
10;Bélgica;1998;40899
11;Bolívia;1998;0
12;Bósnia-Herzegovina;1998;0
13;Brasil;1998;0
14;Bulgária;1998;0
15;Canada;1998;0
16;Chile;1998;6005098
17;China;1998;0
18;Coreia do Sul, República;1998;0
19;Croácia;1998;0
20;Cuba;1998;0
21;Emirados Árabes Unidos;1998;0
22;Eslovênia;1998;0
23;Eslováquia;1998;0
24;Espanha;1998;1328280
25;Estados Unidos;1998;885162
26;França;1998;12027414
27;Geórgia;1998;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1998;0
29;Grécia;1998;0
30;Hong Kong;1998;0
31;Hungria;1998;0
32;Indonésia;1998;0
33;Irlanda;1998;0
34;Israel;1998;0
35;Itália;1998;12837955
36;Japão;1998;0
37;Iugoslávia;1998;0
38;Líbano;1998;0
39;Luxemburgo;1998;0
40;Macedônia;1998;0
41;Marrocos;1998;0
42;México;1998;0
43;Moldávia;1998;0
44;Montenegro;1998;0
45;Noruega;1998;0
46;Nova Zelândia;1998;0
47;Países Baixos (Holanda);1998;0
48;Panamá;1998;0
49;Paraguai;1998;0
50;Peru;1998;0
51;Porto Rico;1998;0
52;Portugal;1998;12314487
53;Reino Unido;1998;0
54;Republica Dominicana;1998;0
55;Romênia;1998;0
56;Rússia;1998;0
57;San Marino;1998;0
58;Sérvia;1998;0
59;Síria;1998;0
60;Suazilândia;1998;0
61;Suíça;1998;0
62;Tcheca, República;1998;0
63;Tunísia;1998;0
64;Turquia;1998;0
65;Ucrânia;1998;0
66;Uruguai;1998;525654
67;Não consta na tabela;1998;0
68;Não declarados;1998;0
69;Outros;1998;480461
1;Africa do Sul;1999;0
2;Alemanha;1999;2576557
3;Argélia;1999;0
4;Arábia Saudita;1999;0
5;Argentina;1999;2475780
6;Armênia;1999;0
7;Austrália;1999;0
8;Áustria;1999;83930
9;Bermudas;1999;0
10;Bélgica;1999;5550
11;Bolívia;1999;0
12;Bósnia-Herzegovina;1999;0
13;Brasil;1999;0
14;Bulgária;1999;0
15;Canada;1999;0
16;Chile;1999;4312887
17;China;1999;0
18;Coreia do Sul, República;1999;0
19;Croácia;1999;0
20;Cuba;1999;0
21;Emirados Árabes Unidos;1999;0
22;Eslovênia;1999;0
23;Eslováquia;1999;0
24;Espanha;1999;396453
25;Estados Unidos;1999;674683
26;França;1999;3529422
27;Geórgia;1999;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1999;0
29;Grécia;1999;0
30;Hong Kong;1999;0
31;Hungria;1999;0
32;Indonésia;1999;0
33;Irlanda;1999;0
34;Israel;1999;0
35;Itália;1999;6187860
36;Japão;1999;0
37;Iugoslávia;1999;0
38;Líbano;1999;0
39;Luxemburgo;1999;0
40;Macedônia;1999;0
41;Marrocos;1999;0
42;México;1999;0
43;Moldávia;1999;0
44;Montenegro;1999;0
45;Noruega;1999;0
46;Nova Zelândia;1999;0
47;Países Baixos (Holanda);1999;0
48;Panamá;1999;0
49;Paraguai;1999;0
50;Peru;1999;0
51;Porto Rico;1999;0
52;Portugal;1999;4408133
53;Reino Unido;1999;0
54;Republica Dominicana;1999;0
55;Romênia;1999;0
56;Rússia;1999;0
57;San Marino;1999;0
58;Sérvia;1999;0
59;Síria;1999;0
60;Suazilândia;1999;0
61;Suíça;1999;0
62;Tcheca, República;1999;0
63;Tunísia;1999;0
64;Turquia;1999;0
65;Ucrânia;1999;0
66;Uruguai;1999;1712036
67;Não consta na tabela;1999;0
68;Não declarados;1999;0
69;Outros;1999;49646
1;Africa do Sul;1999;0
2;Alemanha;1999;4539354
3;Argélia;1999;0
4;Arábia Saudita;1999;0
5;Argentina;1999;5284871
6;Armênia;1999;0
7;Austrália;1999;0
8;Áustria;1999;661104
9;Bermudas;1999;0
10;Bélgica;1999;23433
11;Bolívia;1999;0
12;Bósnia-Herzegovina;1999;0
13;Brasil;1999;0
14;Bulgária;1999;0
15;Canada;1999;0
16;Chile;1999;8756515
17;China;1999;0
18;Coreia do Sul, República;1999;0
19;Croácia;1999;0
20;Cuba;1999;0
21;Emirados Árabes Unidos;1999;0
22;Eslovênia;1999;0
23;Eslováquia;1999;0
24;Espanha;1999;1906389
25;Estados Unidos;1999;992353
26;França;1999;10122865
27;Geórgia;1999;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1999;0
29;Grécia;1999;0
30;Hong Kong;1999;0
31;Hungria;1999;0
32;Indonésia;1999;0
33;Irlanda;1999;0
34;Israel;1999;0
35;Itália;1999;14604418
36;Japão;1999;0
37;Iugoslávia;1999;0
38;Líbano;1999;0
39;Luxemburgo;1999;0
40;Macedônia;1999;0
41;Marrocos;1999;0
42;México;1999;0
43;Moldávia;1999;0
44;Montenegro;1999;0
45;Noruega;1999;0
46;Nova Zelândia;1999;0
