id;control;cultivar;ano;Quantidade (Kg)
132;br_Verdea;Verdea;2014;0
133;br_Verdelho;Verdelho;2014;0
134;br_Verdiso;Verdiso;2014;0
135;br_Vermentino;Vermentino;2014;1890
136;br_Vernaccia;Vernaccia;2014;4150
137;br_Viogner ;Viogner ;2014;0
138;br_Viognier;Viognier;2014;149333
139;br_Outras(3);Outras(3);2014;0
1;TINTAS;TINTAS;2015;29935627
2;ti_Alicante Bouschet;Alicante Bouschet;2015;1519576
3;ti_Ancelota;Ancelota;2015;773526
4;ti_Aramon;Aramon;2015;0
5;ti_Alfrocheiro;Alfrocheiro;2015;0
6;ti_Arinarnoa;Arinarnoa;2015;61817
7;ti_Aspirant Bouschet;Aspirant Bouschet;2015;8859
8;ti_Barbera;Barbera;2015;19980
9;ti_Bonarda;Bonarda;2015;0
10;ti_Cabernet Franc;Cabernet Franc;2015;1981004
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;2015;7426634
12;ti_ Caladoc;Caladoc;2015;4000
13;ti_Campanario;Campanario;2015;0
14;ti_Canaiolo;Canaiolo;2015;0
15;ti_Carignan;Carignan;2015;0
16;ti_Carmenere;Carmenere;2015;134180
17;ti_Castelão;Castelão;2015;0
18;ti_Corvina;Corvina;2015;1397
19;ti_Croatina;Croatina;2015;0
20;ti_Cinsaut;Cinsaut;2015;0
21;ti_Dom Felder;Dom Felder;2015;0
22;ti_Dolcetto;Dolcetto;2015;0
23;ti_Durif;Durif;2015;0
24;ti_Egiodola;Egiodola;2015;1053654
25;ti_Ekigaina;Ekigaina;2015;1090
26;ti_Festival (Sugraone);Festival (Sugraone);2015;0
27;ti_Franconia;Franconia;2015;0
28;ti_Freisa;Freisa;2015;24452
29;ti_Gamay St Romain;Gamay St Romain;2015;31935
30;ti_Gamay Beaujolais;Gamay Beaujolais;2015;121516
31;ti_Grand Noir;Grand Noir;2015;0
32;ti_Grenache;Grenache;2015;0
33;ti_Jaen;Jaen;2015;0
34;ti_Lagrein;Lagrein;2015;1400
35;ti_Lambrusco;Lambrusco;2015;39990
36;ti_Malbec;Malbec;2015;624096
37;ti_Marzemina;Marzemina;2015;750
38;ti_Merlot;Merlot;2015;8030882
39;ti_Marselan;Marselan;2015;411105
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;2015;0
41;ti_Molinera;Molinera;2015;1080
42;ti_Montepulciano;Montepulciano;2015;25640
43;ti_Moscato Bailey;Moscato Bailey;2015;0
44;ti_Napa Gamay;Napa Gamay;2015;8970
45;ti_Nebbiolo;Nebbiolo;2015;12754
46;ti_Petit Verdot;Petit Verdot;2015;135770
47;ti_Petite Sirah;Petite Sirah;2015;48483
48;ti_Pinotage;Pinotage;2015;560195
49;ti_Pinot Noir;Pinot Noir;2015;3125882
50;ti_Pinot Saint George;Pinot Saint George;2015;0
51;ti_Piriquita;Piriquita;2015;0
52;ti_Primitivo;Primitivo;2015;0
53;ti_Rebo;Rebo;2015;22290
54;ti_Refosco;Refosco;2015;9310
55;ti_Rondinella;Rondinella;2015;1110
56;ti_Ruby Cabernet;Ruby Cabernet;2015;388019
57;ti_Sangiovese;Sangiovese;2015;135962
58;ti_Saperavi ;Saperavi ;2015;0
59;ti_Sira (falsa);Sira (falsa);2015;0
60;ti_Tannat;Tannat;2015;2761604
61;ti_Tempranillo;Tempranillo;2015;182579
62;ti_Teroldego;Teroldego;2015;97455
63;ti_Torrontes;Torrontes;2015;10070
64;ti_Tinta Barroca;Tinta Barroca;2015;0
65;ti_Tinta Roriz ;Tinta Roriz ;2015;0
66;ti_Touriga Francesa;Touriga Francesa;2015;0
67;ti_Touriga Nacional;Touriga Nacional;2015;136611
68;ti_Tinta Madeira;Tinta Madeira;2015;0
69;ti_Tintoria;Tintoria;2015;0
70;ti_Trincdeira;Trincdeira;2015;0
71;ti_Trousseau;Trousseau;2015;0
72;ti_Zinfandel;Zinfandel;2015;0
73;ti_Outras1;Outras1;2015;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;2015;40130577
75;br_Aliatico;Aliatico;2015;0
76;br_Aligote;Aligote;2015;0
77;br_Altesse;Altesse;2015;0
78;br_Alvarinho;Alvarinho;2015;9860
79;br_Arriloba;Arriloba;2015;34120
80;br_Auxerrois;Auxerrois;2015;0
81;br_Burger;Burger;2015;0
82;br_Chardonnay;Chardonnay;2015;7253167
83;br_Chasselas;Chasselas;2015;0
84;br_Chenin Blanc;Chenin Blanc;2015;173321
85;br_Clairette(1);Clairette(1);2015;0
86;br_Colombard;Colombard;2015;512199
87;br_Flora;Flora;2015;25090
88;br_Garganega;Garganega;2015;0
89;br_Gewurztraminer;Gewurztraminer;2015;207303
90;br_Gouveio;Gouveio;2015;0
91;br_Gros Manseng;Gros Manseng;2015;7410
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);2015;37820
93;br_Maccabeo;Maccabeo;2015;17670
94;br_Malvasia;Malvasia;2015;0
95;br_Malvasia Amarela;Malvasia Amarela;2015;119930
96;br_Malvasia Bianca;Malvasia Bianca;2015;602081
97;br_Malvasia Chianti;Malvasia Chianti;2015;0
98;br_Malvasia Verde;Malvasia Verde;2015;5108
99;br_Malvasia di Candia;Malvasia di Candia;2015;2512864
100;br_Malvasia Istriana;Malvasia Istriana;2015;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;2015;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2015;0
103;br_Moscato_branco;Moscato Branco;2015;12788740
104;br_Moscato Canelli;Moscato Canelli;2015;72462
105;br_Moscato Giallo;Moscato Giallo;2015;1785956
106;br_Moscato Nazareno;Moscato Nazareno;2015;886075
107;br_Moscato Bianco R2;Moscato Bianco R2;2015;863910
108;br_Moscato de Alexandria;Moscato de Alexandria;2015;192945
109;br_Moscato Rosado;Moscato Rosado;2015;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;2015;0
111;br_Muller Thurgau;Muller Thurgau;2015;0
112;br_Muscadelle;Muscadelle;2015;0
113;br_Ora;Ora;2015;0
114;br_Palomino;Palomino;2015;0
115;br_Petit Manseng;Petit Manseng;2015;0
116;br_Peverella;Peverella;2015;40719
117;br_Pinot Blanc;Pinot Blanc;2015;7218
118;br_Pinot Gris;Pinot Gris;2015;118118
119;br_Prosecco;Prosecco;2015;3319779
120;br_Red Veltliner;Red Veltliner;2015;0
121;br_Riesling Italico;Riesling Italico;2015;3468606
122;br_Riesling Renano;Riesling Renano;2015;153605
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);2015;614222
124;br_Sauvignon Gris;Sauvignon Gris;2015;1504
125;br_Seara Nova;Seara Nova;2015;0
126;br_Semillon;Semillon;2015;177672
127;br_Schonburger;Schonburger;2015;0
128;br_Sylvaner;Sylvaner;2015;0
129;br_Tocai Friulano;Tocai Friulano;2015;0
130;br_Trebbiano;Trebbiano;2015;3830336
131;br_Trebbiano Toscano;Trebbiano Toscano;2015;0
132;br_Verdea;Verdea;2015;0
133;br_Verdelho;Verdelho;2015;0
134;br_Verdiso;Verdiso;2015;0
135;br_Vermentino;Vermentino;2015;790
136;br_Vernaccia;Vernaccia;2015;4760
137;br_Viogner ;Viogner ;2015;0
138;br_Viognier;Viognier;2015;285217
139;br_Outras(3);Outras(3);2015;0
1;TINTAS;TINTAS;2016;13370866
2;ti_Alicante Bouschet;Alicante Bouschet;2016;908841
3;ti_Ancelota;Ancelota;2016;179028
4;ti_Aramon;Aramon;2016;0
5;ti_Alfrocheiro;Alfrocheiro;2016;0
6;ti_Arinarnoa;Arinarnoa;2016;17691
7;ti_Aspirant Bouschet;Aspirant Bouschet;2016;12901
8;ti_Barbera;Barbera;2016;14738
9;ti_Bonarda;Bonarda;2016;0
10;ti_Cabernet Franc;Cabernet Franc;2016;820996
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;2016;3877852
12;ti_ Caladoc;Caladoc;2016;2180
13;ti_Campanario;Campanario;2016;0
14;ti_Canaiolo;Canaiolo;2016;0
15;ti_Carignan;Carignan;2016;0
16;ti_Carmenere;Carmenere;2016;87402
17;ti_Castelão;Castelão;2016;0
18;ti_Corvina;Corvina;2016;419
19;ti_Croatina;Croatina;2016;0
20;ti_Cinsaut;Cinsaut;2016;0
21;ti_Dom Felder;Dom Felder;2016;0
22;ti_Dolcetto;Dolcetto;2016;0
23;ti_Durif;Durif;2016;0
24;ti_Egiodola;Egiodola;2016;519874
25;ti_Ekigaina;Ekigaina;2016;0
26;ti_Festival (Sugraone);Festival (Sugraone);2016;0
27;ti_Franconia;Franconia;2016;0
28;ti_Freisa;Freisa;2016;0
29;ti_Gamay St Romain;Gamay St Romain;2016;0
30;ti_Gamay Beaujolais;Gamay Beaujolais;2016;45952
31;ti_Grand Noir;Grand Noir;2016;0
32;ti_Grenache;Grenache;2016;0
33;ti_Jaen;Jaen;2016;0
34;ti_Lagrein;Lagrein;2016;0
35;ti_Lambrusco;Lambrusco;2016;19784
36;ti_Malbec;Malbec;2016;267885
37;ti_Marzemina;Marzemina;2016;0
38;ti_Merlot;Merlot;2016;3286035
39;ti_Marselan;Marselan;2016;205095
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;2016;0
41;ti_Molinera;Molinera;2016;324
42;ti_Montepulciano;Montepulciano;2016;13330
43;ti_Moscato Bailey;Moscato Bailey;2016;0
44;ti_Napa Gamay;Napa Gamay;2016;0
45;ti_Nebbiolo;Nebbiolo;2016;3117
46;ti_Petit Verdot;Petit Verdot;2016;116266
47;ti_Petite Sirah;Petite Sirah;2016;24564
48;ti_Pinotage;Pinotage;2016;119773
49;ti_Pinot Noir;Pinot Noir;2016;1279105
50;ti_Pinot Saint George;Pinot Saint George;2016;0
51;ti_Piriquita;Piriquita;2016;0
52;ti_Primitivo;Primitivo;2016;0
53;ti_Rebo;Rebo;2016;12470
54;ti_Refosco;Refosco;2016;3260
55;ti_Rondinella;Rondinella;2016;333
56;ti_Ruby Cabernet;Ruby Cabernet;2016;220231
57;ti_Sangiovese;Sangiovese;2016;26601
58;ti_Saperavi ;Saperavi ;2016;0
59;ti_Sira (falsa);Sira (falsa);2016;0
60;ti_Tannat;Tannat;2016;985207
61;ti_Tempranillo;Tempranillo;2016;210551
62;ti_Teroldego;Teroldego;2016;34019
63;ti_Torrontes;Torrontes;2016;1490
64;ti_Tinta Barroca;Tinta Barroca;2016;0
65;ti_Tinta Roriz ;Tinta Roriz ;2016;0
66;ti_Touriga Francesa;Touriga Francesa;2016;0
67;ti_Touriga Nacional;Touriga Nacional;2016;53552
68;ti_Tinta Madeira;Tinta Madeira;2016;0
69;ti_Tintoria;Tintoria;2016;0
70;ti_Trincdeira;Trincdeira;2016;0
71;ti_Trousseau;Trousseau;2016;0
72;ti_Zinfandel;Zinfandel;2016;0
73;ti_Outras1;Outras1;2016;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;2016;18769366
75;br_Aliatico;Aliatico;2016;0
76;br_Aligote;Aligote;2016;0
77;br_Altesse;Altesse;2016;0
78;br_Alvarinho;Alvarinho;2016;16369
79;br_Arriloba;Arriloba;2016;17070
80;br_Auxerrois;Auxerrois;2016;0
81;br_Burger;Burger;2016;0
82;br_Chardonnay;Chardonnay;2016;3070142
83;br_Chasselas;Chasselas;2016;0
84;br_Chenin Blanc;Chenin Blanc;2016;60580
85;br_Clairette(1);Clairette(1);2016;0
86;br_Colombard;Colombard;2016;201659
87;br_Flora;Flora;2016;1050
88;br_Garganega;Garganega;2016;0
89;br_Gewurztraminer;Gewurztraminer;2016;85385
90;br_Gouveio;Gouveio;2016;0
91;br_Gros Manseng;Gros Manseng;2016;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);2016;0
93;br_Maccabeo;Maccabeo;2016;0
94;br_Malvasia;Malvasia;2016;0
95;br_Malvasia Amarela;Malvasia Amarela;2016;10100
96;br_Malvasia Bianca;Malvasia Bianca;2016;217177
97;br_Malvasia Chianti;Malvasia Chianti;2016;1314
98;br_Malvasia Verde;Malvasia Verde;2016;2460
99;br_Malvasia di Candia;Malvasia di Candia;2016;1268750
100;br_Malvasia Istriana;Malvasia Istriana;2016;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;2016;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2016;0
103;br_Moscato_branco;Moscato Branco;2016;6068181
104;br_Moscato Canelli;Moscato Canelli;2016;30378
105;br_Moscato Giallo;Moscato Giallo;2016;813952
106;br_Moscato Nazareno;Moscato Nazareno;2016;361638
107;br_Moscato Bianco R2;Moscato Bianco R2;2016;257647
108;br_Moscato de Alexandria;Moscato de Alexandria;2016;53037
109;br_Moscato Rosado;Moscato Rosado;2016;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;2016;0
111;br_Muller Thurgau;Muller Thurgau;2016;0
112;br_Muscadelle;Muscadelle;2016;0
113;br_Ora;Ora;2016;0
114;br_Palomino;Palomino;2016;0
115;br_Petit Manseng;Petit Manseng;2016;0
116;br_Peverella;Peverella;2016;5557
117;br_Pinot Blanc;Pinot Blanc;2016;0
118;br_Pinot Gris;Pinot Gris;2016;67394
119;br_Prosecco;Prosecco;2016;1873735
120;br_Red Veltliner;Red Veltliner;2016;0
121;br_Riesling Italico;Riesling Italico;2016;1697248
122;br_Riesling Renano;Riesling Renano;2016;53550
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);2016;295942
124;br_Sauvignon Gris;Sauvignon Gris;2016;0
125;br_Seara Nova;Seara Nova;2016;0
126;br_Semillon;Semillon;2016;57635
127;br_Schonburger;Schonburger;2016;0
128;br_Sylvaner;Sylvaner;2016;0
129;br_Tocai Friulano;Tocai Friulano;2016;0
130;br_Trebbiano;Trebbiano;2016;2083491
131;br_Trebbiano Toscano;Trebbiano Toscano;2016;2694
132;br_Verdea;Verdea;2016;0
133;br_Verdelho;Verdelho;2016;0
134;br_Verdiso;Verdiso;2016;0
135;br_Vermentino;Vermentino;2016;0
136;br_Vernaccia;Vernaccia;2016;0
137;br_Viogner ;Viogner ;2016;0
138;br_Viognier;Viognier;2016;95231
139;br_Outras(3);Outras(3);2016;0
1;TINTAS;TINTAS;2017;32850915
2;ti_Alicante Bouschet;Alicante Bouschet;2017;2040198
3;ti_Ancelota;Ancelota;2017;733907
4;ti_Aramon;Aramon;2017;0
5;ti_Alfrocheiro;Alfrocheiro;2017;0
6;ti_Arinarnoa;Arinarnoa;2017;69757
7;ti_Aspirant Bouschet;Aspirant Bouschet;2017;18086
8;ti_Barbera;Barbera;2017;24218
9;ti_Bonarda;Bonarda;2017;0
10;ti_Cabernet Franc;Cabernet Franc;2017;2116893
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;2017;7242258
12;ti_ Caladoc;Caladoc;2017;8500
13;ti_Campanario;Campanario;2017;0
14;ti_Canaiolo;Canaiolo;2017;0
15;ti_Carignan;Carignan;2017;0
16;ti_Carmenere;Carmenere;2017;69275
17;ti_Castelão;Castelão;2017;0
18;ti_Corvina;Corvina;2017;1890
19;ti_Croatina;Croatina;2017;0
20;ti_Cinsaut;Cinsaut;2017;3430
21;ti_Dom Felder;Dom Felder;2017;0
22;ti_Dolcetto;Dolcetto;2017;0
23;ti_Durif;Durif;2017;0
24;ti_Egiodola;Egiodola;2017;1567341
25;ti_Ekigaina;Ekigaina;2017;1340
26;ti_Festival (Sugraone);Festival (Sugraone);2017;0
27;ti_Franconia;Franconia;2017;0
28;ti_Freisa;Freisa;2017;22610
29;ti_Gamay St Romain;Gamay St Romain;2017;12835
30;ti_Gamay Beaujolais;Gamay Beaujolais;2017;150331
31;ti_Grand Noir;Grand Noir;2017;0
32;ti_Grenache;Grenache;2017;0
33;ti_Jaen;Jaen;2017;0
34;ti_Lagrein;Lagrein;2017;1430
35;ti_Lambrusco;Lambrusco;2017;61779
36;ti_Malbec;Malbec;2017;740327
37;ti_Marzemina;Marzemina;2017;0
38;ti_Merlot;Merlot;2017;8309646
39;ti_Marselan;Marselan;2017;385945
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;2017;0
41;ti_Molinera;Molinera;2017;1480
42;ti_Montepulciano;Montepulciano;2017;28008
43;ti_Moscato Bailey;Moscato Bailey;2017;0
44;ti_Napa Gamay;Napa Gamay;2017;0
45;ti_Nebbiolo;Nebbiolo;2017;5494
46;ti_Petit Verdot;Petit Verdot;2017;230640
47;ti_Petite Sirah;Petite Sirah;2017;92818
48;ti_Pinotage;Pinotage;2017;474105
49;ti_Pinot Noir;Pinot Noir;2017;3676000
50;ti_Pinot Saint George;Pinot Saint George;2017;0
51;ti_Piriquita;Piriquita;2017;0
52;ti_Primitivo;Primitivo;2017;0
53;ti_Rebo;Rebo;2017;44440
54;ti_Refosco;Refosco;2017;5240
55;ti_Rondinella;Rondinella;2017;1899
56;ti_Ruby Cabernet;Ruby Cabernet;2017;382994
57;ti_Sangiovese;Sangiovese;2017;89404
58;ti_Saperavi ;Saperavi ;2017;0
59;ti_Sira (falsa);Sira (falsa);2017;0
60;ti_Tannat;Tannat;2017;3668851
61;ti_Tempranillo;Tempranillo;2017;357637
62;ti_Teroldego;Teroldego;2017;87034
63;ti_Torrontes;Torrontes;2017;14630
64;ti_Tinta Barroca;Tinta Barroca;2017;0
65;ti_Tinta Roriz ;Tinta Roriz ;2017;0
66;ti_Touriga Francesa;Touriga Francesa;2017;0
67;ti_Touriga Nacional;Touriga Nacional;2017;108245
68;ti_Tinta Madeira;Tinta Madeira;2017;0
69;ti_Tintoria;Tintoria;2017;0
70;ti_Trincdeira;Trincdeira;2017;0
71;ti_Trousseau;Trousseau;2017;0
72;ti_Zinfandel;Zinfandel;2017;0
73;ti_Outras1;Outras1;2017;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;2017;44058213
75;br_Aliatico;Aliatico;2017;0
76;br_Aligote;Aligote;2017;0
77;br_Altesse;Altesse;2017;0
78;br_Alvarinho;Alvarinho;2017;41225
79;br_Arriloba;Arriloba;2017;5280
80;br_Auxerrois;Auxerrois;2017;0
81;br_Burger;Burger;2017;0
82;br_Chardonnay;Chardonnay;2017;7856910
83;br_Chasselas;Chasselas;2017;0
84;br_Chenin Blanc;Chenin Blanc;2017;266524
85;br_Clairette(1);Clairette(1);2017;0
86;br_Colombard;Colombard;2017;535573
87;br_Flora;Flora;2017;5810
88;br_Garganega;Garganega;2017;0
89;br_Gewurztraminer;Gewurztraminer;2017;223350
90;br_Gouveio;Gouveio;2017;0
91;br_Gros Manseng;Gros Manseng;2017;5680
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);2017;180
93;br_Maccabeo;Maccabeo;2017;0
94;br_Malvasia;Malvasia;2017;0
95;br_Malvasia Amarela;Malvasia Amarela;2017;44445
96;br_Malvasia Bianca;Malvasia Bianca;2017;629101
97;br_Malvasia Chianti;Malvasia Chianti;2017;0
98;br_Malvasia Verde;Malvasia Verde;2017;10457
99;br_Malvasia di Candia;Malvasia di Candia;2017;2785543
100;br_Malvasia Istriana;Malvasia Istriana;2017;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;2017;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2017;0
103;br_Moscato_branco;Moscato Branco;2017;14475142
104;br_Moscato Canelli;Moscato Canelli;2017;57083
105;br_Moscato Giallo;Moscato Giallo;2017;2091933
106;br_Moscato Nazareno;Moscato Nazareno;2017;890655
107;br_Moscato Bianco R2;Moscato Bianco R2;2017;868260
108;br_Moscato de Alexandria;Moscato de Alexandria;2017;115910
109;br_Moscato Rosado;Moscato Rosado;2017;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;2017;0
111;br_Muller Thurgau;Muller Thurgau;2017;0
112;br_Muscadelle;Muscadelle;2017;0
113;br_Ora;Ora;2017;0
114;br_Palomino;Palomino;2017;0
115;br_Petit Manseng;Petit Manseng;2017;0
116;br_Peverella;Peverella;2017;16350
117;br_Pinot Blanc;Pinot Blanc;2017;0
118;br_Pinot Gris;Pinot Gris;2017;165697
119;br_Prosecco;Prosecco;2017;3342655
120;br_Red Veltliner;Red Veltliner;2017;0
121;br_Riesling Italico;Riesling Italico;2017;4283929
122;br_Riesling Renano;Riesling Renano;2017;105100
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);2017;677028
124;br_Sauvignon Gris;Sauvignon Gris;2017;0
125;br_Seara Nova;Seara Nova;2017;0
126;br_Semillon;Semillon;2017;188211
127;br_Schonburger;Schonburger;2017;7454
128;br_Sylvaner;Sylvaner;2017;0
129;br_Tocai Friulano;Tocai Friulano;2017;0
130;br_Trebbiano;Trebbiano;2017;3892478
131;br_Trebbiano Toscano;Trebbiano Toscano;2017;100047
132;br_Verdea;Verdea;2017;0
133;br_Verdelho;Verdelho;2017;0
134;br_Verdiso;Verdiso;2017;0
135;br_Vermentino;Vermentino;2017;0
136;br_Vernaccia;Vernaccia;2017;5100
137;br_Viogner ;Viogner ;2017;0
138;br_Viognier;Viognier;2017;365103
139;br_Outras(3);Outras(3);2017;0
1;TINTAS;TINTAS;2018;26868514
2;ti_Alicante Bouschet;Alicante Bouschet;2018;2103844
3;ti_Ancelota;Ancelota;2018;492106
4;ti_Aramon;Aramon;2018;0
5;ti_Alfrocheiro;Alfrocheiro;2018;0
6;ti_Arinarnoa;Arinarnoa;2018;44775
7;ti_Aspirant Bouschet;Aspirant Bouschet;2018;12830
8;ti_Barbera;Barbera;2018;21863
9;ti_Bonarda;Bonarda;2018;0
10;ti_Cabernet Franc;Cabernet Franc;2018;1524191
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;2018;6004627
12;ti_ Caladoc;Caladoc;2018;4740
13;ti_Campanario;Campanario;2018;0
14;ti_Canaiolo;Canaiolo;2018;0
15;ti_Carignan;Carignan;2018;0
16;ti_Carmenere;Carmenere;2018;241808
17;ti_Castelão;Castelão;2018;0
18;ti_Corvina;Corvina;2018;0
19;ti_Croatina;Croatina;2018;0
20;ti_Cinsaut;Cinsaut;2018;0
21;ti_Dom Felder;Dom Felder;2018;0
22;ti_Dolcetto;Dolcetto;2018;0
23;ti_Durif;Durif;2018;0
24;ti_Egiodola;Egiodola;2018;1047960
25;ti_Ekigaina;Ekigaina;2018;2070
26;ti_Festival (Sugraone);Festival (Sugraone);2018;0
27;ti_Franconia;Franconia;2018;0
28;ti_Freisa;Freisa;2018;14020
29;ti_Gamay St Romain;Gamay St Romain;2018;12675
30;ti_Gamay Beaujolais;Gamay Beaujolais;2018;152384
31;ti_Grand Noir;Grand Noir;2018;0
32;ti_Grenache;Grenache;2018;0
33;ti_Jaen;Jaen;2018;0
34;ti_Lagrein;Lagrein;2018;2700
35;ti_Lambrusco;Lambrusco;2018;44511
36;ti_Malbec;Malbec;2018;628780
37;ti_Marzemina;Marzemina;2018;0
38;ti_Merlot;Merlot;2018;6257492
39;ti_Marselan;Marselan;2018;384278
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;2018;0
41;ti_Molinera;Molinera;2018;1900
42;ti_Montepulciano;Montepulciano;2018;23306
43;ti_Moscato Bailey;Moscato Bailey;2018;152136
44;ti_Napa Gamay;Napa Gamay;2018;0
45;ti_Nebbiolo;Nebbiolo;2018;9236
46;ti_Petit Verdot;Petit Verdot;2018;83552
47;ti_Petite Sirah;Petite Sirah;2018;110361
48;ti_Pinotage;Pinotage;2018;398794
49;ti_Pinot Noir;Pinot Noir;2018;3240209
50;ti_Pinot Saint George;Pinot Saint George;2018;0
51;ti_Piriquita;Piriquita;2018;0
52;ti_Primitivo;Primitivo;2018;0
53;ti_Rebo;Rebo;2018;94480
54;ti_Refosco;Refosco;2018;7320
55;ti_Rondinella;Rondinella;2018;1990
56;ti_Ruby Cabernet;Ruby Cabernet;2018;248992
57;ti_Sangiovese;Sangiovese;2018;63832
58;ti_Saperavi ;Saperavi ;2018;0
59;ti_Sira (falsa);Sira (falsa);2018;0
60;ti_Tannat;Tannat;2018;2940306
61;ti_Tempranillo;Tempranillo;2018;278456
62;ti_Teroldego;Teroldego;2018;77625
63;ti_Torrontes;Torrontes;2018;16350
64;ti_Tinta Barroca;Tinta Barroca;2018;0
65;ti_Tinta Roriz ;Tinta Roriz ;2018;0
66;ti_Touriga Francesa;Touriga Francesa;2018;0
67;ti_Touriga Nacional;Touriga Nacional;2018;122015
68;ti_Tinta Madeira;Tinta Madeira;2018;0
69;ti_Tintoria;Tintoria;2018;0
70;ti_Trincdeira;Trincdeira;2018;0
71;ti_Trousseau;Trousseau;2018;0
72;ti_Zinfandel;Zinfandel;2018;0
73;ti_Outras1;Outras1;2018;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;2018;38722156
75;br_Aliatico;Aliatico;2018;0
76;br_Aligote;Aligote;2018;0
77;br_Altesse;Altesse;2018;0
78;br_Alvarinho;Alvarinho;2018;32647
79;br_Arriloba;Arriloba;2018;2580
80;br_Auxerrois;Auxerrois;2018;0
81;br_Burger;Burger;2018;0
82;br_Chardonnay;Chardonnay;2018;6068902
83;br_Chasselas;Chasselas;2018;0
84;br_Chenin Blanc;Chenin Blanc;2018;387360
85;br_Clairette(1);Clairette(1);2018;0
86;br_Colombard;Colombard;2018;522866
87;br_Flora;Flora;2018;2060
88;br_Garganega;Garganega;2018;0
89;br_Gewurztraminer;Gewurztraminer;2018;208171
90;br_Gouveio;Gouveio;2018;0
91;br_Gros Manseng;Gros Manseng;2018;2430
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);2018;2942
93;br_Maccabeo;Maccabeo;2018;0
94;br_Malvasia;Malvasia;2018;0
95;br_Malvasia Amarela;Malvasia Amarela;2018;52936
96;br_Malvasia Bianca;Malvasia Bianca;2018;574521
97;br_Malvasia Chianti;Malvasia Chianti;2018;0
98;br_Malvasia Verde;Malvasia Verde;2018;15220
99;br_Malvasia di Candia;Malvasia di Candia;2018;2557871
100;br_Malvasia Istriana;Malvasia Istriana;2018;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;2018;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2018;0
103;br_Moscato_branco;Moscato Branco;2018;11202231
104;br_Moscato Canelli;Moscato Canelli;2018;121008
105;br_Moscato Giallo;Moscato Giallo;2018;1590531
106;br_Moscato Nazareno;Moscato Nazareno;2018;639810
107;br_Moscato Bianco R2;Moscato Bianco R2;2018;867445
108;br_Moscato de Alexandria;Moscato de Alexandria;2018;95647
109;br_Moscato Rosado;Moscato Rosado;2018;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;2018;3000
111;br_Muller Thurgau;Muller Thurgau;2018;0
112;br_Muscadelle;Muscadelle;2018;0
113;br_Ora;Ora;2018;0
114;br_Palomino;Palomino;2018;0
115;br_Petit Manseng;Petit Manseng;2018;1430
116;br_Peverella;Peverella;2018;33439
117;br_Pinot Blanc;Pinot Blanc;2018;17028
118;br_Pinot Gris;Pinot Gris;2018;98728
119;br_Prosecco;Prosecco;2018;4018371
120;br_Red Veltliner;Red Veltliner;2018;0
121;br_Riesling Italico;Riesling Italico;2018;3724926
122;br_Riesling Renano;Riesling Renano;2018;121020
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);2018;517760
124;br_Sauvignon Gris;Sauvignon Gris;2018;0
125;br_Seara Nova;Seara Nova;2018;0
126;br_Semillon;Semillon;2018;225952
127;br_Schonburger;Schonburger;2018;14354
128;br_Sylvaner;Sylvaner;2018;0
129;br_Tocai Friulano;Tocai Friulano;2018;0
130;br_Trebbiano;Trebbiano;2018;4504485
131;br_Trebbiano Toscano;Trebbiano Toscano;2018;18110
132;br_Verdea;Verdea;2018;0
133;br_Verdelho;Verdelho;2018;1800
134;br_Verdiso;Verdiso;2018;0
